name,coordinates
"bus-906-t-m","[[-8.6096004, 41.1512703], [-8.6104909, 41.1513592], [-8.6111668, 41.1498323], [-8.6112097, 41.1480873], [-8.6115638, 41.1462372], [-8.6108557, 41.1457525], [-8.6111186, 41.1450092], [-8.6119715, 41.1443386], [-8.6128459, 41.1436761], [-8.613849, 41.1429691], [-8.6142889, 41.1422985], [-8.6145142, 41.1414865], [-8.6137632, 41.1413491], [-8.6124757, 41.1414986], [-8.6108772, 41.1412441], [-8.6096541, 41.1408239], [-8.6093537, 41.1399594], [-8.6091444, 41.1392484], [-8.6100403, 41.1387272], [-8.6110488, 41.1382181], [-8.6123685, 41.1378909], [-8.6138544, 41.1376162], [-8.6154422, 41.1372324], [-8.6167888, 41.1369779], [-8.6187263, 41.1368678], [-8.6208443, 41.1376363], [-8.6225877, 41.1384444], [-8.6239396, 41.1384606], [-8.623564, 41.1372687], [-8.6245403, 41.1363193], [-8.6252538, 41.1360728], [-8.6261317, 41.136206], [-8.6281702, 41.136214], [-8.6293933, 41.1355434], [-8.6309061, 41.1344929], [-8.6321506, 41.1337576], [-8.632687, 41.1324161], [-8.6313996, 41.131705], [-8.6312079, 41.1303355], [-8.6316249, 41.1290787], [-8.6319965, 41.1278182], [-8.6319682, 41.1262986], [-8.6319146, 41.1255955], [-8.6313996, 41.1245287], [-8.6326978, 41.1234538], [-8.6342535, 41.1231467], [-8.6344473, 41.1216915], [-8.633363, 41.1208514], [-8.6347362, 41.1199543], [-8.6347899, 41.118847], [-8.6342856, 41.1172547], [-8.6338672, 41.1159129], [-8.6342105, 41.114555], [-8.6350796, 41.1133425], [-8.6337385, 41.1128899], [-8.6328694, 41.1125099], [-8.6309382, 41.1133829], [-8.6299834, 41.1121058], [-8.6293504, 41.1106346], [-8.6303589, 41.1096969], [-8.6326119, 41.1098424], [-8.6351547, 41.1095029], [-8.6365923, 41.1082903], [-8.6390814, 41.1076113], [-8.6404654, 41.1066089], [-8.6421499, 41.1058166], [-8.6438236, 41.1052184], [-8.6446604, 41.1062693], [-8.6470208, 41.1058085], [-8.6490807, 41.1053397], [-8.6497781, 41.1046525], [-8.6491236, 41.1033428], [-8.647922, 41.1024697], [-8.6473426, 41.1012893], [-8.648555, 41.1006507], [-8.6505506, 41.100966], [-8.652471, 41.1011842], [-8.6550137, 41.1009902], [-8.6577389, 41.1007881], [-8.6585328, 41.1022191], [-8.6590371, 41.1034883], [-8.6607751, 41.104604], [-8.6608824, 41.1064148], [-8.6578569, 41.1067786], [-8.6566338, 41.1076113], [-8.6572668, 41.10922], [-8.6578783, 41.1107963], [-8.6554214, 41.1113944], [-8.6533401, 41.1118714], [-8.6510012, 41.1124453], [-8.649703, 41.1131566], [-8.6481473, 41.1141589], [-8.646656, 41.1151936], [-8.6451861, 41.1147409], [-8.6443815, 41.1135042], [-8.6433086, 41.1123968], [-8.6420319, 41.1124372]]"
"bus-906-m-t","[[-8.6421398, 41.112587], [-8.6441675, 41.1131044], [-8.6456159, 41.1150524], [-8.6475256, 41.1146482], [-8.6491028, 41.1134277], [-8.6506477, 41.1125224], [-8.6541561, 41.1116979], [-8.6571923, 41.1109946], [-8.6573962, 41.1094668], [-8.6566237, 41.1075024], [-8.6581794, 41.1067668], [-8.6608824, 41.1064148], [-8.6608509, 41.1045356], [-8.659896, 41.1035897], [-8.6587265, 41.102765], [-8.6577389, 41.1007881], [-8.6558134, 41.1009277], [-8.6537591, 41.1010673], [-8.650637, 41.1009137], [-8.6478046, 41.1005256], [-8.6468926, 41.101989], [-8.6448649, 41.1017626], [-8.6439637, 41.1029268], [-8.6430195, 41.1046487], [-8.641893, 41.1059584], [-8.6400262, 41.1071144], [-8.6376873, 41.107842], [-8.6359063, 41.1089252], [-8.6338678, 41.1096042], [-8.6311105, 41.1096689], [-8.6294154, 41.110453], [-8.6298445, 41.1119242], [-8.6308316, 41.11346], [-8.6330846, 41.1124415], [-8.6352519, 41.1119161], [-8.6361424, 41.1128376], [-8.6349622, 41.1145917], [-8.6343184, 41.1164912], [-8.634533, 41.118431], [-8.6346832, 41.1201202], [-8.6330739, 41.1215751], [-8.6324194, 41.1233369], [-8.6313787, 41.1246301], [-8.6319636, 41.1264436], [-8.6319259, 41.1281375], [-8.6313466, 41.1297537], [-8.6309281, 41.1315154], [-8.6307136, 41.1333902], [-8.6302308, 41.1346265], [-8.627806, 41.1343922], [-8.6282996, 41.1362345], [-8.6256603, 41.1361052], [-8.6239544, 41.1367194], [-8.6237398, 41.1383031], [-8.6223665, 41.1383435], [-8.6207679, 41.1376324], [-8.6185471, 41.1368729], [-8.6167888, 41.1369779], [-8.614867, 41.1373658], [-8.6130109, 41.1377779], [-8.6113373, 41.1381819], [-8.6101785, 41.1386263], [-8.6092022, 41.1394828], [-8.6102108, 41.1409695], [-8.6126784, 41.1415027], [-8.6145142, 41.1414865], [-8.6136118, 41.1432237], [-8.611745, 41.1445003], [-8.6104361, 41.1461242], [-8.6086551, 41.1474088], [-8.6076466, 41.1491619], [-8.6084083, 41.1503818], [-8.6096004, 41.1512703]]"
"bus-905-b-m","[[-8.6071875, 41.1516572], [-8.6067882, 41.1508908], [-8.6073698, 41.1496617], [-8.6080435, 41.148451], [-8.6088321, 41.1472189], [-8.6101572, 41.1463101], [-8.610817, 41.1456031], [-8.6106399, 41.1444114], [-8.6094919, 41.143256], [-8.6073998, 41.1425693], [-8.6053399, 41.1431106], [-8.6039773, 41.1437731], [-8.6018208, 41.1424157], [-8.6014131, 41.1402342], [-8.6010698, 41.1384485], [-8.6023894, 41.1375193], [-8.6045352, 41.1378991], [-8.6066273, 41.1369214], [-8.6082581, 41.1360164], [-8.6077217, 41.1341982], [-8.6070672, 41.1322508], [-8.6080543, 41.1312002], [-8.6087731, 41.1293739], [-8.6110691, 41.1289456], [-8.6112729, 41.1272728], [-8.6116913, 41.1254625], [-8.6127535, 41.1254706], [-8.6149422, 41.1253574], [-8.6164882, 41.1245249], [-8.6140731, 41.1233127], [-8.6148993, 41.1222863], [-8.6139122, 41.121672], [-8.6114339, 41.1226419], [-8.6102215, 41.1211305], [-8.6089887, 41.1194412], [-8.6080543, 41.1174126], [-8.6066595, 41.1152302], [-8.6047606, 41.1145593], [-8.6039773, 41.1129022], [-8.6018746, 41.1111313], [-8.599557, 41.1119969], [-8.5975722, 41.1097982], [-8.5951797, 41.1086261], [-8.5931305, 41.1072842], [-8.5911993, 41.1056835], [-8.5897455, 41.1044385], [-8.5893727, 41.1045881], [-8.5889703, 41.1051762], [-8.5895336, 41.104388], [-8.5891822, 41.1039777]]"
"bus-905-m-b","[[-8.5891822, 41.1039777], [-8.5895094, 41.1044486], [-8.5889247, 41.1052429], [-8.589327, 41.1046063], [-8.5905662, 41.10515], [-8.5922185, 41.1064919], [-8.5940746, 41.1080198], [-8.5961774, 41.1089656], [-8.5977009, 41.1098467], [-8.5987953, 41.1113664], [-8.6005977, 41.1127164], [-8.6023465, 41.1138561], [-8.604149, 41.1148422], [-8.6063861, 41.1156013], [-8.6077109, 41.1166932], [-8.6085478, 41.1184795], [-8.6093417, 41.1199586], [-8.6104682, 41.1214215], [-8.6112514, 41.1225207], [-8.6121527, 41.1241371], [-8.611584, 41.1257615], [-8.6108652, 41.1269899], [-8.6095456, 41.1282506], [-8.6073998, 41.1286951], [-8.605887, 41.1291557], [-8.6067346, 41.1316689], [-8.6072496, 41.1336003], [-8.6080221, 41.1360002], [-8.6062733, 41.1370506], [-8.6043635, 41.1379718], [-8.6020997, 41.1374708], [-8.6010483, 41.138796], [-8.6014882, 41.1407998], [-8.6018852, 41.1424885], [-8.6025825, 41.1443467], [-8.6038378, 41.1454536], [-8.604782, 41.1442498], [-8.6063591, 41.1424441], [-8.6087087, 41.1431753], [-8.6105541, 41.1442013], [-8.6105863, 41.1459061], [-8.6088267, 41.1470371], [-8.6079041, 41.1487498], [-8.6069491, 41.1505353], [-8.6063806, 41.1516017], [-8.6071875, 41.1516572]]"
"bus-904-b-c","[[-8.6094919, 41.1512704], [-8.6106083, 41.1512368], [-8.6112091, 41.1497745], [-8.6112305, 41.1479972], [-8.6115953, 41.1462925], [-8.6108121, 41.1452503], [-8.610383, 41.1434001], [-8.6079797, 41.1429234], [-8.6058661, 41.1425517], [-8.6049005, 41.1440545], [-8.6024114, 41.1431416], [-8.6016819, 41.1413075], [-8.6013171, 41.1395703], [-8.6011669, 41.137728], [-8.6030015, 41.137518], [-8.6047503, 41.1377765], [-8.6073145, 41.1366453], [-8.6081192, 41.1354009], [-8.6074003, 41.1332272], [-8.6073252, 41.1313282], [-8.6082801, 41.130011], [-8.6098251, 41.1288634], [-8.6123893, 41.1290574], [-8.6149642, 41.1292433], [-8.6171529, 41.1299544], [-8.6196527, 41.1294372], [-8.6216697, 41.1285564], [-8.6236545, 41.1275462], [-8.6257681, 41.1274734], [-8.6269697, 41.1289847], [-8.6293301, 41.1270209], [-8.6323234, 41.1260673], [-8.6313996, 41.1245287], [-8.6329672, 41.1234245], [-8.634319, 41.1228992], [-8.6335572, 41.1211292], [-8.634952, 41.1197794], [-8.6348233, 41.1187287]]"
"bus-904-c-b","[[-8.6347188, 41.118764], [-8.6346973, 41.1201865], [-8.6331953, 41.1211968], [-8.6326374, 41.1225788], [-8.6315988, 41.1239747], [-8.629762, 41.1241144], [-8.627509, 41.1252136], [-8.6259318, 41.1263369], [-8.6237002, 41.1274845], [-8.6212433, 41.1271693], [-8.619119, 41.125949], [-8.6181212, 41.1259328], [-8.6190976, 41.1277593], [-8.6199344, 41.1293594], [-8.6170376, 41.1299574], [-8.6149642, 41.1292433], [-8.6122526, 41.1290442], [-8.609506, 41.1286159], [-8.6076499, 41.1286563], [-8.6060942, 41.129917], [-8.606738, 41.1317918], [-8.6072496, 41.1336003], [-8.6079718, 41.1358564], [-8.6061479, 41.1371573], [-8.6039592, 41.1379896], [-8.601395, 41.13723], [-8.6012877, 41.1396379], [-8.6017705, 41.1419407], [-8.6024893, 41.1441221], [-8.6039377, 41.1454471], [-8.6054076, 41.1442191], [-8.6074675, 41.1454795], [-8.6067809, 41.1470549], [-8.6098279, 41.1476608], [-8.6105038, 41.1491554], [-8.6100424, 41.1509085], [-8.6094919, 41.1512704]]"
"bus-903-b-v","[[-8.6298157, 41.1612725], [-8.6284209, 41.1604728], [-8.6289145, 41.1589139], [-8.6303414, 41.1579607], [-8.6294294, 41.1568218], [-8.6295045, 41.1554889], [-8.6277557, 41.1555616], [-8.626758, 41.1543337], [-8.6264146, 41.152508], [-8.6290325, 41.1525484], [-8.6313284, 41.1526696], [-8.6337961, 41.1526292], [-8.634472, 41.1516356], [-8.6364139, 41.1508439], [-8.6384417, 41.1500683], [-8.6404801, 41.1494543], [-8.6424435, 41.1493816], [-8.6441279, 41.1502864], [-8.644482, 41.1516113], [-8.6425723, 41.1516275], [-8.6413084, 41.1505415], [-8.6407913, 41.1492039], [-8.640405, 41.1476366], [-8.640051, 41.1461743], [-8.6396862, 41.1442433], [-8.6407269, 41.1431203], [-8.6416925, 41.1427001], [-8.6418513, 41.1411272], [-8.6411561, 41.1393228], [-8.6388172, 41.1388703], [-8.6362744, 41.1388137], [-8.6342896, 41.1398399], [-8.6336137, 41.1380946], [-8.6324121, 41.1368987], [-8.6300088, 41.1367937], [-8.6290432, 41.1359614], [-8.6309061, 41.1344929], [-8.6323262, 41.1333918], [-8.6326449, 41.131846], [-8.6309315, 41.1312988], [-8.6315752, 41.129319], [-8.6320258, 41.1274279], [-8.6319722, 41.1257308], [-8.6311139, 41.1243003], [-8.6292471, 41.1242518], [-8.627509, 41.1252136], [-8.6260499, 41.1262884], [-8.6242152, 41.1267652], [-8.6238397, 41.1252944], [-8.622445, 41.1246155], [-8.6222304, 41.1234355], [-8.6241616, 41.1223283], [-8.6262966, 41.1216494], [-8.6266399, 41.1200734], [-8.623947, 41.1195561], [-8.6220587, 41.1184973], [-8.620546, 41.1173415], [-8.617499, 41.1178911], [-8.6148919, 41.1184892], [-8.6152758, 41.1202252], [-8.6143447, 41.1214797], [-8.6118771, 41.1224657], [-8.6094416, 41.1234679], [-8.6071886, 41.1243246], [-8.6059977, 41.1235406], [-8.6061908, 41.1216494], [-8.6064268, 41.1193217], [-8.6066092, 41.1165089], [-8.608004, 41.1171636], [-8.6094845, 41.1173576], [-8.6096562, 41.1161533], [-8.6107505, 41.1151672], [-8.6103965, 41.1137526], [-8.6123706, 41.1129928], [-8.6098386, 41.1119581], [-8.6092592, 41.110883], [-8.6087979, 41.1089753], [-8.6082722, 41.1071241]]"
"bus-903-v-b","[[-8.608637, 41.1070433], [-8.6092807, 41.1082477], [-8.6089159, 41.109816], [-8.6092485, 41.1111094], [-8.6102785, 41.1120713], [-8.6122204, 41.1127099], [-8.6111153, 41.1135263], [-8.610257, 41.1144882], [-8.608594, 41.1152642], [-8.6064805, 41.1154016], [-8.6063303, 41.1175112], [-8.6059655, 41.1191277], [-8.6051394, 41.1200895], [-8.6060299, 41.1216171], [-8.6058689, 41.1228779], [-8.6057455, 41.1241387], [-8.605649, 41.1253065], [-8.6054612, 41.1262238], [-8.6059601, 41.1261551], [-8.6073066, 41.1259894], [-8.6084117, 41.1261349], [-8.6096079, 41.1264298], [-8.6108203, 41.1266561], [-8.6113835, 41.1263773], [-8.6117751, 41.125355], [-8.6124457, 41.1250115], [-8.6130411, 41.1255328], [-8.6144091, 41.1255691], [-8.6154229, 41.1251772], [-8.6164636, 41.1246317], [-8.6156536, 41.1240215], [-8.6146719, 41.1235689], [-8.6136312, 41.1230638], [-8.6145861, 41.1224778], [-8.6151172, 41.1215847], [-8.6151976, 41.1206957], [-8.6152727, 41.1198228], [-8.6152459, 41.1188893], [-8.6161471, 41.1182305], [-8.6179925, 41.1179072], [-8.6194784, 41.1176203], [-8.6209805, 41.1173819], [-8.62171, 41.1177537], [-8.6222358, 41.1188691], [-8.6239309, 41.1197137], [-8.6258621, 41.1199885], [-8.6266882, 41.1207563], [-8.6253149, 41.1221141], [-8.6229653, 41.1229385], [-8.6220748, 41.1235689], [-8.6232657, 41.1249671], [-8.6249931, 41.1254035], [-8.624918, 41.127044], [-8.6264415, 41.1281189], [-8.6274822, 41.1283209], [-8.6295743, 41.1268582], [-8.6318703, 41.1261147], [-8.6320419, 41.12803], [-8.6314196, 41.1296139], [-8.6309476, 41.1314241], [-8.6306794, 41.1329837], [-8.6306472, 41.134713], [-8.6314733, 41.1353432], [-8.6331363, 41.1361917], [-8.6336298, 41.1380421], [-8.6342016, 41.1399193], [-8.6363227, 41.1388824], [-8.6394985, 41.1390198], [-8.6415369, 41.1398197], [-8.6418803, 41.1415165], [-8.641612, 41.1432132], [-8.6413331, 41.1449422], [-8.6387045, 41.1452411], [-8.6376531, 41.1439565], [-8.6392817, 41.1439228], [-8.6398096, 41.1457016], [-8.640346, 41.1478749], [-8.6408288, 41.1497977], [-8.6393912, 41.1511549], [-8.6359258, 41.1509691], [-8.6327286, 41.1515346], [-8.631999, 41.1539419], [-8.6300785, 41.1553798], [-8.6286945, 41.1545074], [-8.6267955, 41.1548628], [-8.6280508, 41.15643], [-8.627965, 41.158409], [-8.6287267, 41.1595237], [-8.6291344, 41.1608888], [-8.6298103, 41.1615512]]"
"bus-902-b-l","[[-8.6298157, 41.1612725], [-8.6285411, 41.1602482], [-8.6296998, 41.1588185], [-8.6303757, 41.1575584], [-8.6295925, 41.1564194], [-8.6291741, 41.1552238], [-8.6273502, 41.1555793], [-8.6264704, 41.1537294], [-8.6268459, 41.1525257], [-8.6297642, 41.1526146], [-8.6326073, 41.15276], [-8.6344741, 41.1521299], [-8.6360298, 41.1509827], [-8.6382399, 41.1501426], [-8.6412333, 41.1493266], [-8.6435722, 41.1498356], [-8.6444948, 41.1515078], [-8.642392, 41.151524], [-8.6409865, 41.1498436], [-8.6403857, 41.1475412], [-8.6399565, 41.1455699], [-8.6396723, 41.1437481], [-8.641244, 41.1432511], [-8.6419843, 41.1441479], [-8.6409543, 41.1450285], [-8.6390661, 41.1452386], [-8.6378215, 41.144568], [-8.6361585, 41.1430733], [-8.6350857, 41.141514], [-8.634399, 41.1398899], [-8.6337016, 41.1381446], [-8.6325591, 41.1368721], [-8.6301075, 41.1367306], [-8.6293135, 41.135567], [-8.6309061, 41.1344929], [-8.6323176, 41.1332963], [-8.6330794, 41.1316802], [-8.6348925, 41.1320276], [-8.636534, 41.1317529], [-8.63721, 41.130565], [-8.6381112, 41.1291993], [-8.6397312, 41.1277689], [-8.642392, 41.1287144], [-8.6445163, 41.1297326], [-8.646823, 41.1307266], [-8.6496447, 41.1306862], [-8.6516188, 41.1310094], [-8.6527131, 41.132658], [-8.6551378, 41.1320842], [-8.6584531, 41.1319388], [-8.6613713, 41.1318903], [-8.6642788, 41.1318014], [-8.6672185, 41.1312276], [-8.6685811, 41.1319307], [-8.6693214, 41.1310579]]"
"bus-902-l-b","[[-8.6693889, 41.1310674], [-8.6673183, 41.1311805], [-8.6649365, 41.1316412], [-8.6626083, 41.1318997], [-8.6600226, 41.1317058], [-8.6572761, 41.1319159], [-8.6547119, 41.1320452], [-8.65336, 41.1311725], [-8.6517078, 41.1307361], [-8.6495835, 41.1306149], [-8.647191, 41.1307846], [-8.6449379, 41.1299522], [-8.6431033, 41.1290148], [-8.641333, 41.1281258], [-8.6394984, 41.1280854], [-8.6382002, 41.1291198], [-8.6366123, 41.1298876], [-8.6371273, 41.131423], [-8.6353463, 41.1323523], [-8.6335331, 41.1312452], [-8.6317629, 41.1317704], [-8.630709, 41.1327355], [-8.6308402, 41.1344613], [-8.6313015, 41.135326], [-8.6330396, 41.1359078], [-8.6334688, 41.1374269], [-8.6339087, 41.138954], [-8.6349923, 41.1396408], [-8.6372668, 41.1388005], [-8.6396057, 41.1390429], [-8.6415369, 41.1398197], [-8.6418051, 41.1415396], [-8.6416763, 41.1429131], [-8.6418158, 41.144731], [-8.6399512, 41.1452024], [-8.6380714, 41.1448037], [-8.6383933, 41.1435514], [-8.6395929, 41.1449327], [-8.6400777, 41.1466943], [-8.6405927, 41.1489241], [-8.6404211, 41.1507822], [-8.6379427, 41.1510326], [-8.6356682, 41.1509195], [-8.6336404, 41.1511134], [-8.6323959, 41.1525433], [-8.6316771, 41.1540943], [-8.6301536, 41.1552979], [-8.6286193, 41.1551364], [-8.6277503, 41.1560896], [-8.6278576, 41.1581656], [-8.6287267, 41.1595237], [-8.6292523, 41.1608877], [-8.6298103, 41.1615512]]"
"bus-901-t-v","[[-8.6094919, 41.1512704], [-8.610768, 41.1509952], [-8.6112722, 41.1495895], [-8.6112305, 41.1479972], [-8.6115404, 41.1465115], [-8.611004, 41.1450814], [-8.6124524, 41.1440069], [-8.6139437, 41.1429081], [-8.6145142, 41.1414865], [-8.6129996, 41.1415184], [-8.6108772, 41.1412441], [-8.6095341, 41.1405245], [-8.6091264, 41.1391186], [-8.6110488, 41.1382181], [-8.6131605, 41.1377935], [-8.6157783, 41.1370825], [-8.6185471, 41.1368729], [-8.6208443, 41.1376363], [-8.6232885, 41.1385854], [-8.6239544, 41.1367194], [-8.6260565, 41.136234], [-8.628728, 41.136129], [-8.6302155, 41.1350224], [-8.6319681, 41.1341492], [-8.6327299, 41.132226], [-8.6311098, 41.1316765], [-8.6312922, 41.1298825], [-8.6318608, 41.1283713], [-8.632146, 41.1261931], [-8.6313244, 41.1247103], [-8.6322256, 41.123587], [-8.6340388, 41.12349], [-8.6344473, 41.1216915], [-8.6336311, 41.1206127], [-8.6351331, 41.1194085], [-8.6342426, 41.1177434], [-8.633953, 41.1159329], [-8.634307, 41.1144295], [-8.6348435, 41.1132332], [-8.6337706, 41.1121581], [-8.631893, 41.1128371], [-8.6306056, 41.1130392], [-8.6294361, 41.1111557], [-8.6301228, 41.1097088], [-8.6326119, 41.1098424], [-8.6347469, 41.1096037], [-8.6363991, 41.1085609], [-8.6380728, 41.1077606], [-8.6400255, 41.1070411], [-8.6407765, 41.1058608], [-8.6400684, 41.1043814], [-8.6390492, 41.1027969], [-8.63862, 41.1011476], [-8.6371609, 41.099369], [-8.6354765, 41.0981966], [-8.6332985, 41.0967817], [-8.6342105, 41.0954153], [-8.6314746, 41.0957387], [-8.6292645, 41.0948412], [-8.6296507, 41.096717], [-8.6290392, 41.0984392], [-8.6267432, 41.098229], [-8.6249837, 41.0972992], [-8.6243936, 41.09586], [-8.6245009, 41.0941782], [-8.6222371, 41.094437], [-8.620499, 41.0955042], [-8.6204454, 41.0959328]]"
"bus-901-v-t","[[-8.6204454, 41.0959328], [-8.6199387, 41.0976099], [-8.6229642, 41.0982891], [-8.6257537, 41.0979495], [-8.6285861, 41.0986125], [-8.6316116, 41.0989359], [-8.6319764, 41.0970116], [-8.6319764, 41.0955724], [-8.6343797, 41.0954592], [-8.6335857, 41.0970116], [-8.6353131, 41.0980303], [-8.6367078, 41.0990491], [-8.638006, 41.1004882], [-8.6390467, 41.1020081], [-8.6394008, 41.1033906], [-8.6402805, 41.104676], [-8.6409135, 41.1061796], [-8.6394651, 41.1075135], [-8.6370941, 41.1079904], [-8.6355598, 41.1092677], [-8.6332424, 41.1096638], [-8.6311105, 41.1096689], [-8.6292084, 41.1105772], [-8.6299272, 41.1120565], [-8.6311825, 41.1132124], [-8.6327596, 41.1125496], [-8.6345513, 41.1120161], [-8.6362036, 41.1118787], [-8.635871, 41.1133337], [-8.6349622, 41.1145917], [-8.634326, 41.116284], [-8.6343689, 41.1181511], [-8.6350234, 41.1196625], [-8.6338754, 41.1205758], [-8.6331137, 41.121481], [-8.6326374, 41.1225788], [-8.6320602, 41.123712], [-8.6312898, 41.1246088], [-8.6318703, 41.1261147], [-8.6320086, 41.1273485], [-8.6316867, 41.1288758], [-8.631161, 41.1304113], [-8.6308807, 41.1319315], [-8.630689, 41.1333204], [-8.6309061, 41.1344929], [-8.6291118, 41.1345406], [-8.6278136, 41.1348961], [-8.6281891, 41.1362779], [-8.6257322, 41.1361729], [-8.6242409, 41.1365446], [-8.6234148, 41.1380232], [-8.6223665, 41.1383435], [-8.620636, 41.1376192], [-8.6187263, 41.1368678], [-8.6157783, 41.1370825], [-8.6131605, 41.1377935], [-8.6110488, 41.1382181], [-8.6101785, 41.1386263], [-8.6093064, 41.1390009], [-8.6092635, 41.1396554], [-8.6094888, 41.1403059], [-8.6099233, 41.1409522], [-8.6110713, 41.1413441], [-8.6125948, 41.1415501], [-8.6136462, 41.1414047], [-8.6145367, 41.1413926], [-8.6143919, 41.1421278], [-8.6140807, 41.1427985], [-8.6132761, 41.1433842], [-8.612407, 41.1440185], [-8.6116882, 41.1445719], [-8.6108942, 41.1452304], [-8.6105617, 41.1460787], [-8.6096068, 41.1466765], [-8.6086841, 41.1472986], [-8.6082442, 41.1481106], [-8.6078043, 41.1488094], [-8.6073698, 41.1496617], [-8.6078419, 41.1502595], [-8.6088665, 41.1504978], [-8.609934, 41.1508371], [-8.609521, 41.1512451]]"
"bus-900-c-o","[[-8.6096004, 41.1512703], [-8.6110988, 41.1500682], [-8.6114207, 41.1474911], [-8.610817, 41.1456031], [-8.6124524, 41.1440069], [-8.61406, 41.1426354], [-8.6143604, 41.1411083], [-8.612279, 41.1415204], [-8.6098543, 41.1408175], [-8.6092106, 41.1391692], [-8.6105463, 41.1382641], [-8.6127994, 41.1376097], [-8.6123166, 41.1360178], [-8.611705, 41.134426], [-8.6111686, 41.1331169], [-8.6108574, 41.131226], [-8.6110691, 41.1289456], [-8.6113835, 41.1263773], [-8.6135129, 41.1255084], [-8.6156532, 41.1242113], [-8.6144916, 41.1215024], [-8.6111579, 41.1227808], [-8.6084864, 41.1238234], [-8.6064372, 41.1245669], [-8.6060724, 41.1230152], [-8.6062441, 41.1208411], [-8.6064264, 41.1185861], [-8.6066092, 41.1165089], [-8.6066947, 41.1159269]]"
"bus-900-o-c","[[-8.6065362, 41.1158152], [-8.6063538, 41.1177631], [-8.6050449, 41.1193311], [-8.6060748, 41.120592], [-8.6058925, 41.1225721], [-8.605753, 41.1247462], [-8.6054955, 41.1265888], [-8.6072121, 41.1260231], [-8.6094115, 41.1263868], [-8.6107204, 41.1271787], [-8.6090789, 41.1290617], [-8.6081348, 41.1308881], [-8.6081348, 41.1329245], [-8.6093042, 41.1344113], [-8.6112569, 41.1351466], [-8.6112676, 41.1369324], [-8.6099447, 41.1384757], [-8.6093257, 41.1397928], [-8.6100982, 41.1409967], [-8.612279, 41.1415204], [-8.6146365, 41.1410532], [-8.6126624, 41.1437679], [-8.6109458, 41.1453434], [-8.6088267, 41.1470371], [-8.6106668, 41.1487609], [-8.6096004, 41.1512703]]"
"bus-806-m-f","[[-8.6047062, 41.1615032], [-8.6042342, 41.160227], [-8.6018738, 41.1596615], [-8.6004791, 41.1606147], [-8.5998568, 41.1622948], [-8.5992989, 41.1639263], [-8.598623, 41.1654286], [-8.5962519, 41.1651379], [-8.5941705, 41.1648632], [-8.5920248, 41.1645644], [-8.5897717, 41.163999], [-8.5874006, 41.1632479], [-8.5853192, 41.1623674], [-8.5849759, 41.1608005], [-8.583034, 41.1602027], [-8.5827658, 41.1592577], [-8.5818967, 41.1591284], [-8.5796437, 41.1592657], [-8.5774335, 41.15971], [-8.5751161, 41.160332], [-8.5730454, 41.161277], [-8.5709855, 41.1623028], [-8.5702881, 41.1637244], [-8.5711035, 41.1652186], [-8.5697195, 41.1661313], [-8.5670587, 41.1663575], [-8.5639903, 41.1672943], [-8.5624346, 41.1669309], [-8.5604605, 41.1662767], [-8.5590872, 41.1672297], [-8.5578105, 41.1672217], [-8.5577354, 41.1656225], [-8.5569307, 41.1642252], [-8.5560188, 41.1626986], [-8.555536, 41.1610832], [-8.5549352, 41.1594677], [-8.5526285, 41.1603077], [-8.5499892, 41.1607197], [-8.547779, 41.1611882], [-8.5462019, 41.1616243], [-8.5471675, 41.1633125], [-8.5467276, 41.1651379], [-8.5464916, 41.1662928], [-8.5440347, 41.1654205], [-8.5415348, 41.1645563], [-8.5396573, 41.1639586], [-8.5373506, 41.1632802], [-8.5352263, 41.1622867]]"
"bus-806-f-m","[[-8.5361871, 41.1627642], [-8.537752, 41.1633831], [-8.5400587, 41.164013], [-8.5426121, 41.1649742], [-8.5450905, 41.1658465], [-8.5469895, 41.1660726], [-8.5469788, 41.163908], [-8.5480087, 41.1621392], [-8.5498434, 41.1607499], [-8.5530298, 41.1602087], [-8.5553151, 41.1601117], [-8.5559373, 41.1625349], [-8.5572463, 41.164845], [-8.5578149, 41.1668238], [-8.5573965, 41.1682695], [-8.5587912, 41.1685602], [-8.5608082, 41.1687137], [-8.5632222, 41.1676557], [-8.5659259, 41.1666784], [-8.5691123, 41.1663149], [-8.5711723, 41.1651115], [-8.5726314, 41.1632942], [-8.5751098, 41.1621311], [-8.5776954, 41.1607095], [-8.5797446, 41.1595706], [-8.5819977, 41.1589647], [-8.582577, 41.1598452], [-8.5818475, 41.1618161], [-8.5840791, 41.1631407], [-8.5870939, 41.1635123], [-8.5899799, 41.1645865], [-8.5925441, 41.1647561], [-8.5956018, 41.1651761], [-8.5986059, 41.1655557], [-8.5993569, 41.163698], [-8.6002045, 41.1615253], [-8.6025541, 41.1616868], [-8.6047062, 41.1615032]]"
