name,coordinates
"bus-800-g-b","[[-8.5307812, 41.1363], [-8.5308013, 41.1377284], [-8.5316488, 41.1390455], [-8.5323462, 41.1407423], [-8.5326037, 41.1423744], [-8.5323462, 41.143861], [-8.5320565, 41.1455011], [-8.5316596, 41.1470927], [-8.5313377, 41.1486439], [-8.5309944, 41.1502435], [-8.5305867, 41.1521177], [-8.5302541, 41.1538545], [-8.5299215, 41.1553328], [-8.5295782, 41.1570777], [-8.5290739, 41.1584428], [-8.5286555, 41.1596787], [-8.5303399, 41.1605268], [-8.5322711, 41.1613345], [-8.5345456, 41.1618676], [-8.5361871, 41.1627642], [-8.5390196, 41.1637173], [-8.5409829, 41.1643635], [-8.5434646, 41.1652423], [-8.5455856, 41.1659869], [-8.5477743, 41.166835], [-8.5496626, 41.1676507], [-8.5517654, 41.1685876], [-8.5539326, 41.168846], [-8.5570225, 41.1687168], [-8.5594687, 41.1686683], [-8.5616145, 41.1683453], [-8.5635993, 41.167473], [-8.5653587, 41.1668088], [-8.5674081, 41.1663342], [-8.569586, 41.166205], [-8.5711035, 41.1652186], [-8.5718283, 41.1638142], [-8.5735235, 41.1628288], [-8.5753045, 41.1619727], [-8.5769567, 41.1611003], [-8.5787762, 41.1601966], [-8.5807333, 41.1593879], [-8.5828039, 41.1588144], [-8.585074, 41.1579995], [-8.5868487, 41.1575866], [-8.5891339, 41.1571665], [-8.5911188, 41.1564799], [-8.591151, 41.1554217], [-8.5911358, 41.1540736], [-8.5916552, 41.152869], [-8.592535, 41.1514714], [-8.5942838, 41.1507847], [-8.5964188, 41.1495891], [-8.5977707, 41.1487893], [-8.5997662, 41.1485388], [-8.6018583, 41.1489347], [-8.6038388, 41.1493396], [-8.6059782, 41.1498315], [-8.6070404, 41.150397], [-8.6070204, 41.1509804]]"
"bus-707-e-h","[[-8.5536704, 41.2172285], [-8.5537522, 41.2162298], [-8.5534102, 41.2156346], [-8.5516077, 41.2167644], [-8.5522944, 41.2180799], [-8.5528952, 41.2192985], [-8.5541719, 41.2205978], [-8.5563177, 41.2204525], [-8.558324, 41.2204445], [-8.5581523, 41.2216711], [-8.5566503, 41.2227202], [-8.5558242, 41.2241969], [-8.5546225, 41.2252217], [-8.5539037, 41.2265048], [-8.5542363, 41.2283203], [-8.5560602, 41.2291756], [-8.5580879, 41.2297243], [-8.5606199, 41.2295468], [-8.5619611, 41.2284414], [-8.5641283, 41.2280218], [-8.5654157, 41.2267791], [-8.567068, 41.226416], [-8.5687524, 41.2254235], [-8.5704046, 41.2244309], [-8.5717136, 41.2230914], [-8.573398, 41.2222037], [-8.573795, 41.2205252], [-8.575297, 41.219581], [-8.5775608, 41.2189676], [-8.5797709, 41.2188789], [-8.5816807, 41.2180476], [-8.5829037, 41.2170711], [-8.5850924, 41.2164981], [-8.5866481, 41.215804], [-8.5878497, 41.2148033], [-8.5897595, 41.2149405], [-8.5900599, 41.2159493], [-8.5889923, 41.2173778], [-8.5886886, 41.218958], [-8.5890406, 41.2202669], [-8.5901564, 41.221195], [-8.5910469, 41.220396], [-8.5915619, 41.2189676], [-8.5920393, 41.2176724], [-8.5930639, 41.2162076], [-8.5941368, 41.2146822], [-8.5944587, 41.213286], [-8.5945445, 41.2115507], [-8.59595, 41.210227], [-8.5958213, 41.2085159], [-8.5967547, 41.207063], [-8.5968727, 41.2053679], [-8.5963684, 41.2037536], [-8.5960144, 41.2019292], [-8.5934931, 41.2023894], [-8.5926884, 41.2043267], [-8.5913259, 41.2055617], [-8.5891372, 41.2054567], [-8.5870451, 41.2048917], [-8.5872918, 41.2029867], [-8.5861438, 41.2018566], [-8.5836226, 41.2013884], [-8.5831183, 41.200121], [-8.5846955, 41.1995721], [-8.5847491, 41.1981594], [-8.5832256, 41.1977154], [-8.5821634, 41.1962057], [-8.5808545, 41.1953258], [-8.5808545, 41.1939775], [-8.580994, 41.1925243], [-8.5830569, 41.1919184], [-8.5826814, 41.1906105], [-8.5818469, 41.1894624], [-8.5828455, 41.1886666], [-8.5843307, 41.1873733], [-8.5847813, 41.1860168], [-8.5823458, 41.1852417], [-8.5822493, 41.183869], [-8.5827428, 41.1825932], [-8.5837084, 41.1813739], [-8.5856181, 41.1806149], [-8.587721, 41.179767], [-8.5913259, 41.1802596], [-8.5939866, 41.1813093], [-8.5968512, 41.1822218], [-8.5993618, 41.1829404], [-8.6016363, 41.1835137], [-8.6035246, 41.1839417], [-8.6024034, 41.1834047]]"
"bus-707-h-e","[[-8.6024034, 41.1834047], [-8.5998928, 41.1827668], [-8.5979187, 41.1822097], [-8.5961914, 41.1819432], [-8.5940134, 41.1811761], [-8.5919964, 41.1803525], [-8.5896575, 41.1797065], [-8.5874581, 41.1795773], [-8.5856128, 41.1803282], [-8.5841536, 41.1812246], [-8.5831022, 41.1816525], [-8.5826409, 41.1828597], [-8.582201, 41.1841032], [-8.5820508, 41.1851811], [-8.5836816, 41.1857221], [-8.5848617, 41.1863842], [-8.5838747, 41.1878133], [-8.5824156, 41.1889679], [-8.5820829, 41.1897914], [-8.5829282, 41.1908447], [-8.582716, 41.1920197], [-8.5809243, 41.1925445], [-8.580817, 41.1940785], [-8.5811817, 41.1957092], [-8.5826409, 41.1967345], [-8.5836386, 41.1979374], [-8.5848188, 41.1982926], [-8.585307, 41.1995358], [-8.5831558, 41.1997456], [-8.5831988, 41.2013036], [-8.5851621, 41.2017234], [-8.5873508, 41.2022885], [-8.5867071, 41.2036607], [-8.5871684, 41.2052428], [-8.589282, 41.2055496], [-8.5913312, 41.2056626], [-8.5925758, 41.2045244], [-8.5932624, 41.2030715], [-8.5946464, 41.2019898], [-8.5961699, 41.2025306], [-8.5965562, 41.2042096], [-8.5969639, 41.2059128], [-8.5966098, 41.2073173], [-8.5957837, 41.2087621], [-8.5958159, 41.2104167], [-8.5945499, 41.2117323], [-8.5945821, 41.2132658], [-8.593992, 41.2147993], [-8.5929513, 41.2162681], [-8.5920393, 41.2176724], [-8.5912883, 41.2194478], [-8.590548, 41.2213362], [-8.5890353, 41.220505], [-8.5887027, 41.2189555], [-8.5889923, 41.2173011], [-8.5900116, 41.216026], [-8.5894215, 41.2147831], [-8.5874152, 41.2149042], [-8.5862887, 41.2160906], [-8.5842716, 41.2167362], [-8.5820293, 41.2175836], [-8.5805702, 41.2188748], [-8.5783815, 41.2188345], [-8.5761821, 41.2193268], [-8.5740578, 41.2201418], [-8.5735857, 41.2219576], [-8.5713863, 41.2233214], [-8.5704529, 41.2243704], [-8.5684359, 41.2255647], [-8.5666013, 41.2266298], [-8.5649061, 41.2272028], [-8.5628462, 41.2282517], [-8.5608935, 41.2294379], [-8.5584152, 41.2297284], [-8.5561728, 41.2293733], [-8.5544133, 41.2284212], [-8.5539734, 41.2271301], [-8.5541773, 41.2256535], [-8.5556364, 41.2243543], [-8.5565591, 41.2229582], [-8.5579431, 41.22178], [-8.5588872, 41.2203678], [-8.5564947, 41.2204162], [-8.5538125, 41.220505], [-8.5530829, 41.2191896], [-8.5540485, 41.2193913], [-8.5536435, 41.2179336], [-8.5536328, 41.2171831]]"
"bus-706-h-e","[[-8.6022253, 41.1833657], [-8.5998928, 41.1827668], [-8.5977943, 41.1822111], [-8.5955389, 41.181724], [-8.5932882, 41.1808464], [-8.5911639, 41.1800147], [-8.5886963, 41.1795867], [-8.5864217, 41.1798613], [-8.5844798, 41.1811048], [-8.5831387, 41.1816459], [-8.5824521, 41.183172], [-8.5821464, 41.1841893], [-8.5819371, 41.1851179], [-8.5839648, 41.1857719], [-8.5846086, 41.1868296], [-8.5838897, 41.1877501], [-8.5827954, 41.1887028], [-8.5828276, 41.1897201], [-8.5830743, 41.1906082], [-8.5831387, 41.1918516], [-8.5812612, 41.1924086], [-8.5807998, 41.1941525], [-8.5810895, 41.1955411], [-8.5823555, 41.1963726], [-8.5828812, 41.1974302], [-8.5845549, 41.1980033], [-8.5848875, 41.1992465], [-8.5831709, 41.1996744], [-8.5831602, 41.2011113], [-8.5853274, 41.2017571], [-8.5874732, 41.2024109], [-8.5867222, 41.2039123], [-8.5876663, 41.2052361], [-8.590091, 41.2056962], [-8.5918827, 41.2050586], [-8.592902, 41.2035814], [-8.5937388, 41.2021768], [-8.5960884, 41.2018539], [-8.5963888, 41.2038235], [-8.5969789, 41.2058496], [-8.5962923, 41.2077787], [-8.5958631, 41.2096997], [-8.5949404, 41.2112817], [-8.5945113, 41.2128798], [-8.594007, 41.2144617], [-8.5931273, 41.2158659], [-8.5922904, 41.2171653], [-8.5918613, 41.2185695], [-8.5910469, 41.220396], [-8.589576, 41.2209825], [-8.5888787, 41.2196429], [-8.5889645, 41.2181176], [-8.5884495, 41.2176899], [-8.587559, 41.2189246], [-8.5867222, 41.220579], [-8.5859926, 41.2219267], [-8.5852094, 41.2233873], [-8.5841687, 41.2246704], [-8.5825272, 41.225558], [-8.5816367, 41.2268652], [-8.5808106, 41.2281644], [-8.5791154, 41.2288422], [-8.5772271, 41.2295522], [-8.5754461, 41.2308352], [-8.5736222, 41.2313919], [-8.5715409, 41.2301897], [-8.5699852, 41.2291407], [-8.5684295, 41.2282208], [-8.5669382, 41.2272364], [-8.565125, 41.2269863], [-8.5631402, 41.228237], [-8.5608935, 41.2294379], [-8.5587413, 41.2297539], [-8.5563166, 41.2294796], [-8.554482, 41.2284468], [-8.5527976, 41.2273251], [-8.554246, 41.2255257], [-8.5556364, 41.2243543], [-8.5565741, 41.2228386], [-8.5579431, 41.22178], [-8.5588379, 41.220119], [-8.5562201, 41.2204983], [-8.553967, 41.2205467], [-8.5526259, 41.2195057], [-8.5539777, 41.2199173], [-8.5538383, 41.2183032], [-8.5535764, 41.2166232]]"
"bus-706-e-h","[[-8.5535764, 41.2166232], [-8.553098, 41.2156803], [-8.551714, 41.2166488], [-8.5522611, 41.2179723], [-8.5531516, 41.2191587], [-8.5536344, 41.2204822], [-8.5554583, 41.2207243], [-8.5573252, 41.2202965], [-8.5584946, 41.2210148], [-8.5567458, 41.22254], [-8.5558446, 41.2241458], [-8.5542996, 41.2254531], [-8.5539305, 41.2269929], [-8.5546644, 41.2286082], [-8.5567565, 41.229641], [-8.5599644, 41.2297297], [-8.5616596, 41.2288341], [-8.563623, 41.2281805], [-8.5652001, 41.2269459], [-8.5667451, 41.2271396], [-8.5686548, 41.2283499], [-8.5704465, 41.2294957], [-8.5722275, 41.230585], [-8.5739441, 41.2315291], [-8.5759826, 41.2303107], [-8.5777636, 41.2292537], [-8.5801347, 41.2286485], [-8.5814972, 41.2271315], [-8.5825272, 41.225558], [-8.584673, 41.2243314], [-8.585542, 41.2228628], [-8.5863681, 41.2211923], [-8.5872479, 41.2194734], [-8.5885578, 41.2175796], [-8.5890025, 41.2180665], [-8.5889752, 41.219893], [-8.5898872, 41.2210713], [-8.5910673, 41.2201109], [-8.5916252, 41.2188359], [-8.5923119, 41.2172621], [-8.5932989, 41.2155431], [-8.5942002, 41.2139855], [-8.5944577, 41.2120807], [-8.5957129, 41.2105634], [-8.5958417, 41.2090056], [-8.5966034, 41.207246], [-8.5968727, 41.2053679], [-8.5963459, 41.2034038], [-8.5955627, 41.2019508], [-8.5933848, 41.2024513], [-8.5925157, 41.2046388], [-8.5909493, 41.2058092], [-8.5881169, 41.2052765], [-8.5867758, 41.2041545], [-8.5874088, 41.2027096], [-8.5854347, 41.2017409], [-8.583128, 41.2009821], [-8.5834284, 41.1996824], [-8.5852523, 41.1992062], [-8.5842974, 41.198189], [-8.5828812, 41.1974302], [-8.5820015, 41.196082], [-8.5808213, 41.1950809], [-8.5808642, 41.1935793], [-8.5815187, 41.1923602], [-8.5834713, 41.1917708], [-8.5834177, 41.1905598], [-8.582778, 41.1896336], [-8.5831709, 41.1884041], [-8.5844155, 41.1872172], [-8.5844584, 41.1859172], [-8.5819371, 41.1851179], [-8.5824306, 41.1833657], [-8.5830744, 41.1817831], [-8.5845335, 41.1813309], [-8.5862286, 41.1801843], [-8.5881062, 41.1797563], [-8.5904665, 41.1800228], [-8.5924084, 41.1806688], [-8.5947688, 41.1816377], [-8.5977468, 41.1824472], [-8.6001225, 41.1831235], [-8.6031051, 41.183826], [-8.6036094, 41.1837372], [-8.6022253, 41.1833657]]"
"bus-705-h-v","[[-8.6021878, 41.1832931], [-8.5998274, 41.1827359], [-8.59751, 41.1821142], [-8.5969628, 41.183398], [-8.5969092, 41.1852229], [-8.5968448, 41.1868781], [-8.5967912, 41.188396], [-8.59854, 41.1891549], [-8.6003853, 41.1888401], [-8.6023487, 41.1895344], [-8.6044623, 41.1899139], [-8.6061253, 41.1905517], [-8.6083032, 41.1915771], [-8.6078741, 41.1931272], [-8.6067046, 41.1943624], [-8.6047412, 41.1953231], [-8.6024131, 41.1947499], [-8.6009432, 41.1959689], [-8.6002244, 41.1978257], [-8.5995699, 41.1997228], [-8.5978855, 41.2007642], [-8.5962547, 41.2018136], [-8.5936262, 41.2021687], [-8.592902, 41.2035814], [-8.5921027, 41.2049375], [-8.5903431, 41.2057043], [-8.5882296, 41.205333], [-8.58588, 41.2053734], [-8.5835411, 41.205898], [-8.5821034, 41.2073186], [-8.5801937, 41.2084648], [-8.5784663, 41.2095706], [-8.5768999, 41.2105634], [-8.5750116, 41.2097078], [-8.5731126, 41.2089491], [-8.5706665, 41.2091025], [-8.5687675, 41.2082388], [-8.5671259, 41.2070119], [-8.567083, 41.2087796], [-8.566096, 41.2102809], [-8.56483, 41.2117982], [-8.5635318, 41.21313], [-8.5618152, 41.213816], [-8.5602917, 41.2146231], [-8.5593154, 41.215874], [-8.5587682, 41.216907], [-8.5587575, 41.2183516], [-8.558736, 41.219893], [-8.5562201, 41.2204983], [-8.5538125, 41.220505], [-8.5528952, 41.2192985], [-8.5539939, 41.2191022], [-8.553673, 41.2176562], [-8.5538007, 41.2159063], [-8.5524811, 41.2161888], [-8.5511722, 41.2160839], [-8.5500778, 41.2145585], [-8.5495307, 41.2128959], [-8.5477604, 41.2116772], [-8.5463549, 41.2104665], [-8.5442413, 41.2095302], [-8.5420527, 41.2091347], [-8.5408403, 41.2101437], [-8.5384156, 41.2101759], [-8.5366561, 41.2108701], [-8.5348858, 41.2112494], [-8.5323752, 41.2114108], [-8.5313345, 41.2103777], [-8.5300578, 41.2092558], [-8.5292961, 41.2080774], [-8.528942, 41.2063743], [-8.5280086, 41.2048164], [-8.527043, 41.2028226], [-8.5262169, 41.200861], [-8.5245754, 41.1994968], [-8.5231806, 41.1981486], [-8.5213782, 41.1967601], [-8.5194148, 41.1955491], [-8.5175909, 41.1940475], [-8.5155846, 41.1929819], [-8.5137607, 41.1918112], [-8.5113575, 41.19102], [-8.5087825, 41.1916739], [-8.5067441, 41.1908424], [-8.5047485, 41.1904952], [-8.5034503, 41.1916174], [-8.5023881, 41.1926266], [-8.5010685, 41.1935954], [-8.5013153, 41.1950325], [-8.5007037, 41.1954846], [-8.4999098, 41.1942332], [-8.499427, 41.1928769], [-8.4984507, 41.1911734], [-8.4975494, 41.1895102], [-8.4960474, 41.1885575], [-8.4949638, 41.187629], [-8.4929253, 41.1875725], [-8.4906615, 41.1876209], [-8.4893741, 41.1881134], [-8.4896208, 41.1893406], [-8.4897281, 41.190253], [-8.4891059, 41.1913752], [-8.490447, 41.192449], [-8.4919919, 41.193329], [-8.4935476, 41.1942251], [-8.4951355, 41.195202], [-8.4956504, 41.196195], [-8.4950174, 41.1971153], [-8.4931506, 41.1971153], [-8.4907152, 41.1968731], [-8.4896316, 41.1972525]]"
"bus-705-v-h","[[-8.4896316, 41.1972525], [-8.4914997, 41.1970212], [-8.493667, 41.1971504], [-8.4953621, 41.1966741], [-8.4956947, 41.1955116], [-8.4941283, 41.1946074], [-8.4926799, 41.193679], [-8.490974, 41.1927909], [-8.4895793, 41.1918463], [-8.4890965, 41.1907483], [-8.4903732, 41.1897633], [-8.4890428, 41.1888187], [-8.4897939, 41.1876479], [-8.4919289, 41.1878256], [-8.4941068, 41.1885441], [-8.4966818, 41.1892627], [-8.4977439, 41.1900701], [-8.4984842, 41.1915234], [-8.4992781, 41.1929362], [-8.499997, 41.1943894], [-8.5010055, 41.1957619], [-8.501381, 41.1942602], [-8.5019604, 41.1930089], [-8.5031727, 41.191919], [-8.5043529, 41.190829], [-8.5059944, 41.1902962], [-8.5073462, 41.1914184], [-8.5094813, 41.1915718], [-8.5115627, 41.1910147], [-8.5137299, 41.1918625], [-8.5152212, 41.1927667], [-8.5167447, 41.1938162], [-8.518354, 41.1947931], [-8.5199312, 41.1960121], [-8.5219374, 41.1971343], [-8.5232571, 41.1982725], [-8.5244802, 41.1994673], [-8.5260037, 41.2006378], [-8.5270015, 41.2024864], [-8.5275701, 41.2043914], [-8.5288468, 41.2056667], [-8.5292438, 41.2076443], [-8.5298982, 41.2094281], [-8.5305527, 41.2108729], [-8.5312393, 41.212019], [-8.5336426, 41.2115266], [-8.5360244, 41.2111957], [-8.5380736, 41.2102756], [-8.5405198, 41.2099931], [-8.5421184, 41.2093393], [-8.5427407, 41.2089923], [-8.5445967, 41.2097429], [-8.5464206, 41.2104935], [-8.5476545, 41.2117123], [-8.5489312, 41.2128099], [-8.5499075, 41.2143434], [-8.5509053, 41.2158123], [-8.5520104, 41.2173457], [-8.5527614, 41.2187418], [-8.5526219, 41.2197183], [-8.554081, 41.220606], [-8.5559157, 41.220606], [-8.558324, 41.2204445], [-8.5587803, 41.2192825], [-8.5587803, 41.2175232], [-8.5593704, 41.2157638], [-8.5604218, 41.2146017], [-8.5625246, 41.2135847], [-8.5641125, 41.2126889], [-8.5653678, 41.2111715], [-8.5665587, 41.2097106], [-8.5671488, 41.2080802], [-8.5678676, 41.2073537], [-8.5691443, 41.2084918], [-8.5705283, 41.2091375], [-8.5727707, 41.2089923], [-8.5750116, 41.2097078], [-8.5769764, 41.2105742], [-8.5784248, 41.209638], [-8.580356, 41.2082981], [-8.5821034, 41.2073186], [-8.5834995, 41.2063367], [-8.58588, 41.2053734], [-8.5879198, 41.205247], [-8.5903431, 41.2057043], [-8.5925157, 41.2046388], [-8.5933271, 41.2029303], [-8.5950974, 41.2020424], [-8.5973612, 41.2011948], [-8.5991421, 41.2003795], [-8.6001292, 41.198773], [-8.6002579, 41.1971988], [-8.6011377, 41.1958103], [-8.6028221, 41.1947204], [-8.6052039, 41.1951967], [-8.607693, 41.1939535], [-8.6091092, 41.1930815], [-8.6085835, 41.1915072], [-8.6070386, 41.1909098], [-8.6054078, 41.1902962], [-8.6049143, 41.1888832], [-8.6039165, 41.1873007], [-8.6035946, 41.1857828], [-8.6046031, 41.1845959], [-8.6036912, 41.1838288], [-8.6022253, 41.1833657]]"
"bus-704-b-c","[[-8.6285475, 41.1560247], [-8.6288769, 41.1569603], [-8.6281903, 41.1586323], [-8.6286194, 41.1599167], [-8.6280401, 41.1616048], [-8.6274285, 41.163503], [-8.6269243, 41.1652153], [-8.6263985, 41.1668064], [-8.6252613, 41.1675737], [-8.6243493, 41.1688094], [-8.6217315, 41.1695039], [-8.620444, 41.1706265], [-8.6190064, 41.1710142], [-8.6175687, 41.1700693], [-8.6158306, 41.1707396], [-8.613878, 41.1714988], [-8.6126335, 41.1723387], [-8.6132879, 41.1741073], [-8.6138565, 41.1757385], [-8.6140389, 41.1776847], [-8.6138458, 41.1795178], [-8.6136956, 41.1810924], [-8.6135025, 41.1826751], [-8.6126227, 41.1832807], [-8.6110885, 41.183862], [-8.6093504, 41.1844999], [-8.6070115, 41.1845726], [-8.6044152, 41.1840154], [-8.6022184, 41.1834942], [-8.599673, 41.1828446], [-8.5971053, 41.1821525], [-8.5953064, 41.1816819], [-8.5929353, 41.1807371], [-8.5902316, 41.1797843], [-8.5876031, 41.1795824], [-8.5856128, 41.1803282], [-8.58422, 41.181232], [-8.5828073, 41.1811086], [-8.5815413, 41.1822067], [-8.580683, 41.1834825], [-8.5815306, 41.1846937], [-8.581037, 41.1861148], [-8.5805435, 41.1879476], [-8.5805971, 41.1896754], [-8.5801036, 41.1914113], [-8.5794599, 41.1929129], [-8.5779364, 41.1943016], [-8.5765202, 41.1961422], [-8.5759086, 41.1979102], [-8.5754473, 41.1993229], [-8.5743422, 41.200784], [-8.5726042, 41.2022613], [-8.5709734, 41.2036013], [-8.5690636, 41.2047959], [-8.5675509, 41.2060067], [-8.5658343, 41.2067332], [-8.5629053, 41.2060067], [-8.5604806, 41.205474], [-8.5578198, 41.2048282], [-8.5557599, 41.2054013], [-8.5558779, 41.2071045], [-8.5557277, 41.2086623], [-8.5551162, 41.2104541], [-8.5549981, 41.2115195], [-8.5543115, 41.2132064], [-8.5538609, 41.2148528], [-8.5524811, 41.2161888], [-8.551007, 41.2172417], [-8.548239, 41.2174838], [-8.5461361, 41.2184119], [-8.5461147, 41.2201228], [-8.5471124, 41.2220757], [-8.5467155, 41.2235363], [-8.5441835, 41.2243271], [-8.5455139, 41.2255537], [-8.5475416, 41.2250211], [-8.5488291, 41.2261912], [-8.5481853, 41.2280229], [-8.5488183, 41.229564], [-8.5471554, 41.2307259], [-8.5450525, 41.2320169], [-8.5427565, 41.2323397], [-8.5410077, 41.2310406], [-8.5394735, 41.2299998], [-8.5382182, 41.2305242], [-8.5379286, 41.2321138], [-8.5361583, 41.2334047], [-8.5350854, 41.2346311], [-8.5366733, 41.2358333], [-8.5348172, 41.2370919], [-8.5325212, 41.2382214], [-8.5299356, 41.2394799], [-8.5271675, 41.2408756], [-8.5246677, 41.2420615], [-8.522522, 41.2431345], [-8.5206015, 41.2441026], [-8.5197968, 41.2446511]]"
"bus-704-c-b","[[-8.5197968, 41.2446511], [-8.5219104, 41.2434814], [-8.5237129, 41.242594], [-8.5257728, 41.2415936], [-8.5279937, 41.2404319], [-8.5305686, 41.2391814], [-8.5332293, 41.2378664], [-8.5351927, 41.2369063], [-8.5369737, 41.2358736], [-8.5353858, 41.2346392], [-8.5353644, 41.2336871], [-8.5369737, 41.2328319], [-8.5380144, 41.2315732], [-8.5384757, 41.2302015], [-8.5398705, 41.2301934], [-8.5415764, 41.2314844], [-8.5429067, 41.2323962], [-8.5443337, 41.232614], [-8.5458035, 41.2316942], [-8.5474665, 41.2305323], [-8.5486896, 41.2293865], [-8.5483034, 41.2276113], [-8.5488291, 41.2260056], [-8.5476703, 41.2250211], [-8.5457928, 41.2252228], [-8.5453422, 41.2239317], [-8.547327, 41.223504], [-8.5472197, 41.2222048], [-8.5464687, 41.2207119], [-8.5457284, 41.2189526], [-8.5470052, 41.2179438], [-8.549108, 41.217395], [-8.5515005, 41.2172013], [-8.5525734, 41.2184684], [-8.5534961, 41.2196143], [-8.5539939, 41.2191022], [-8.5537, 41.2175241], [-8.5537643, 41.216023], [-8.5540325, 41.2139247], [-8.5547621, 41.2121168], [-8.5542257, 41.2108738], [-8.5556097, 41.2096793], [-8.5558457, 41.2077663], [-8.5558886, 41.2061439], [-8.5557813, 41.204578], [-8.5585065, 41.20503], [-8.5607059, 41.2055385], [-8.5632164, 41.2060955], [-8.5657055, 41.2066847], [-8.5674758, 41.2061843], [-8.5689564, 41.2048363], [-8.5708875, 41.2036658], [-8.5726578, 41.2023178], [-8.5740633, 41.2010343], [-8.5755439, 41.1991615], [-8.5759945, 41.1975388], [-8.5767133, 41.1959], [-8.5778184, 41.1944872], [-8.5791595, 41.1932359], [-8.5800071, 41.191605], [-8.5805113, 41.1899742], [-8.580565, 41.1881172], [-8.5808225, 41.1864297], [-8.5817129, 41.1850328], [-8.5824306, 41.1833657], [-8.5829253, 41.1821421], [-8.5845335, 41.1813309], [-8.5862286, 41.1801843], [-8.588397, 41.1797439], [-8.5906286, 41.1801073], [-8.5930533, 41.1809551], [-8.5954244, 41.1818272], [-8.5984821, 41.182667], [-8.6020012, 41.1835713], [-8.6052413, 41.1843465], [-8.6078591, 41.1847825], [-8.6100371, 41.1844676], [-8.6125905, 41.1834906], [-8.6135347, 41.1825055], [-8.61376, 41.1804545], [-8.6139316, 41.1788556], [-8.6140282, 41.177289], [-8.6138565, 41.1757385], [-8.6133416, 41.1742446], [-8.6127407, 41.1726617], [-8.6141462, 41.1717733], [-8.6165817, 41.1718137], [-8.6190064, 41.1715876], [-8.6201007, 41.1705215], [-8.619693, 41.1689305], [-8.6205513, 41.1676302], [-8.6227937, 41.1675171], [-8.6248429, 41.1671375], [-8.6265488, 41.1666691], [-8.628834, 41.165918], [-8.630851, 41.1650699], [-8.6327393, 41.1642057], [-8.6334689, 41.163293], [-8.632396, 41.1619602], [-8.6308617, 41.1612333], [-8.6283727, 41.1607487], [-8.6288125, 41.1591089], [-8.6303575, 41.1578811], [-8.6295041, 41.1564496], [-8.6288769, 41.1550458], [-8.6284156, 41.1558859]]"
"bus-703-c-s","[[-8.6163134, 41.1451279], [-8.6152835, 41.146356], [-8.6145619, 41.147803], [-8.6131027, 41.1483039], [-8.6117563, 41.1479242], [-8.6108149, 41.1482595], [-8.6103669, 41.1493138], [-8.6099485, 41.1509295], [-8.6099806, 41.1523352], [-8.6099055, 41.1539428], [-8.6092189, 41.1556108], [-8.6092135, 41.1571659], [-8.6085966, 41.1585674], [-8.6079905, 41.1598073], [-8.6074754, 41.1609502], [-8.6056891, 41.1607362], [-8.6043695, 41.1605908], [-8.6038867, 41.1620285], [-8.6024705, 41.1631432], [-8.6010435, 41.1642578], [-8.5987905, 41.1655986], [-8.5966769, 41.1663336], [-8.5945097, 41.1669716], [-8.592321, 41.1679973], [-8.5900465, 41.1692815], [-8.588759, 41.1705172], [-8.5879758, 41.1717689], [-8.5872248, 41.1729803], [-8.5865703, 41.1744259], [-8.5856691, 41.1762187], [-8.5846499, 41.1779791], [-8.5837272, 41.1798122], [-8.5831478, 41.1815564], [-8.5825363, 41.1831713], [-8.5819569, 41.1845763], [-8.5809484, 41.1863203], [-8.5804978, 41.188024], [-8.5805515, 41.1898567], [-8.5800071, 41.191605], [-8.579146, 41.1933122], [-8.5775688, 41.1947089], [-8.5765389, 41.1961943], [-8.5758844, 41.1980511], [-8.5751119, 41.1997302], [-8.5735563, 41.2015223], [-8.5712388, 41.2034354], [-8.5687497, 41.2049772], [-8.5673228, 41.2063736], [-8.5670653, 41.2081413], [-8.565456, 41.2090615], [-8.5638896, 41.210256], [-8.561379, 41.210595], [-8.5598448, 41.2115474], [-8.5581604, 41.2112084], [-8.5557786, 41.2106919], [-8.5548452, 41.2118622], [-8.5542122, 41.2135087], [-8.5538259, 41.2155425], [-8.5519376, 41.2165594], [-8.5500279, 41.2173099], [-8.5476998, 41.217552], [-8.5458973, 41.2185285], [-8.5440841, 41.2195373], [-8.5428611, 41.2189885], [-8.5426599, 41.2180544], [-8.5421986, 41.2171868], [-8.5415984, 41.2165059]]"
