name,coordinates
"bus-300-circular","[[-8.5993683, 41.1826326], [-8.5976324, 41.1821636], [-8.5976646, 41.1812471], [-8.5982654, 41.1800358], [-8.5987288, 41.1789492], [-8.5993061, 41.1778636], [-8.5999606, 41.1766927], [-8.6001966, 41.1755137], [-8.5997567, 41.1746334], [-8.5991452, 41.173632], [-8.5985551, 41.1726629], [-8.5979757, 41.1716938], [-8.5975486, 41.1708251], [-8.5972462, 41.1698525], [-8.5961518, 41.1696021], [-8.5946283, 41.1695213], [-8.5936306, 41.1696829], [-8.5927401, 41.1688106], [-8.5923216, 41.1679626], [-8.5936735, 41.167268], [-8.5938344, 41.1667753], [-8.5929654, 41.1662504], [-8.5925684, 41.16558], [-8.5923967, 41.1646027], [-8.5908303, 41.1644008], [-8.5899291, 41.1637465], [-8.5906801, 41.1628338], [-8.5915921, 41.1618403], [-8.5920963, 41.1608226], [-8.5926757, 41.159821], [-8.5932121, 41.1589163], [-8.5937486, 41.1579066], [-8.5943923, 41.1568888], [-8.5948858, 41.1559679], [-8.5954974, 41.1549258], [-8.5960875, 41.1539161], [-8.5967526, 41.1527043], [-8.5974393, 41.1515653], [-8.5980508, 41.1505635], [-8.5990057, 41.1498041], [-8.5988126, 41.1488428], [-8.5997782, 41.1486004], [-8.6018918, 41.148972], [-8.603941, 41.1493921], [-8.60584, 41.1498041], [-8.6071811, 41.1501212], [-8.6075968, 41.1492649], [-8.608101, 41.14836], [-8.6085946, 41.1475279], [-8.6098959, 41.1476782], [-8.6111534, 41.1478915], [-8.6124999, 41.1481742], [-8.6137551, 41.1483358], [-8.6144847, 41.1478551], [-8.6153269, 41.1472734], [-8.6166788, 41.1472169], [-8.6178983, 41.1474013], [-8.6187959, 41.1480113], [-8.6199864, 41.1478175], [-8.6205765, 41.1482376], [-8.6207589, 41.1491747], [-8.6209735, 41.1501765], [-8.6211881, 41.1513398], [-8.6208662, 41.1523658], [-8.6210271, 41.1536421], [-8.6209091, 41.1549266], [-8.6208233, 41.1561867], [-8.6213061, 41.1574065], [-8.6228188, 41.1582223], [-8.6243531, 41.1590867], [-8.6246749, 41.1604679], [-8.6247071, 41.1618734], [-8.6248179, 41.1633125], [-8.6248037, 41.1644499], [-8.6249002, 41.1658957], [-8.625147, 41.1671637], [-8.6253723, 41.1684479], [-8.625662, 41.1698128], [-8.6259409, 41.1710565], [-8.6262306, 41.1721549], [-8.6266383, 41.1732693], [-8.6273035, 41.1744242], [-8.627164, 41.1755063], [-8.6253401, 41.1759505], [-8.6240849, 41.1766369], [-8.6250719, 41.177073], [-8.6243316, 41.1776625], [-8.6230763, 41.1773475], [-8.6218211, 41.1770326], [-8.6204478, 41.1766692], [-8.6193534, 41.1775979], [-8.618581, 41.1785911], [-8.6169716, 41.1783165], [-8.6155876, 41.1780581], [-8.6141178, 41.1776544], [-8.6141419, 41.1767136], [-8.6130368, 41.1764794], [-8.6118352, 41.1766086], [-8.6106443, 41.1769559], [-8.6093676, 41.1772708], [-8.6092496, 41.1781106], [-8.6093032, 41.1790554], [-8.6093354, 41.1799679], [-8.609389, 41.1811145], [-8.6094212, 41.1822773], [-8.6094856, 41.1833674], [-8.609507, 41.1844655], [-8.6081767, 41.1846432], [-8.6068463, 41.1844979], [-8.6052611, 41.1841729], [-8.6038905, 41.1838761], [-8.6026299, 41.1834563], [-8.601042, 41.1830767], [-8.5993683, 41.1826326]]"
"bus-301-circular","[[-8.6006229, 41.1833093], [-8.6026936, 41.1837534], [-8.6046784, 41.1842056], [-8.6062126, 41.184569], [-8.6081009, 41.1847951], [-8.6095493, 41.1845932], [-8.6094856, 41.1833674], [-8.609442, 41.1823646], [-8.6094098, 41.1812907], [-8.6093669, 41.1802329], [-8.6093133, 41.1792477], [-8.6092703, 41.1783756], [-8.6092274, 41.1774631], [-8.6104612, 41.177027], [-8.6118238, 41.1767686], [-8.6131435, 41.1773016], [-8.6145811, 41.1778184], [-8.6163085, 41.1782302], [-8.6179607, 41.1785452], [-8.6189585, 41.1781333], [-8.619731, 41.1771078], [-8.6205893, 41.1767201], [-8.6220377, 41.1770755], [-8.6237757, 41.1775196], [-8.6249237, 41.1773581], [-8.6258035, 41.1764133], [-8.6273377, 41.1760257], [-8.6277239, 41.1753069], [-8.6272948, 41.1741844], [-8.6268442, 41.1734172], [-8.6263936, 41.172545], [-8.6262219, 41.1717294], [-8.6260073, 41.1709379], [-8.6258679, 41.1701384], [-8.625664, 41.1692419], [-8.6254387, 41.1682566], [-8.6252456, 41.167352], [-8.6251276, 41.1664717], [-8.6249023, 41.1655267], [-8.6248808, 41.1644201], [-8.6248272, 41.1634348], [-8.6247842, 41.162409], [-8.6247842, 41.1614235], [-8.6247199, 41.1603735], [-8.6246662, 41.1593638], [-8.6238401, 41.1587822], [-8.6228745, 41.1582733], [-8.6225331, 41.1576933], [-8.6227906, 41.1568612], [-8.6230159, 41.1558111], [-8.6218143, 41.1560373], [-8.6208379, 41.1555849], [-8.6195612, 41.1553507], [-8.6189121, 41.1547246], [-8.6185902, 41.1538037], [-8.6182898, 41.1529797], [-8.6178607, 41.152083], [-8.6182898, 41.1514367], [-8.6195558, 41.1511055], [-8.6209935, 41.1507501], [-8.62212, 41.1504592], [-8.6230427, 41.1500472], [-8.622871, 41.1490697], [-8.6227316, 41.1480921], [-8.6219047, 41.1475552], [-8.6204166, 41.1473262], [-8.6201996, 41.1460805], [-8.6183703, 41.1462824], [-8.6175764, 41.1457169], [-8.6166644, 41.1449413], [-8.6152911, 41.1455795], [-8.6141002, 41.1459593], [-8.6124158, 41.1459997], [-8.6118257, 41.1450544], [-8.6108601, 41.1452402], [-8.6106326, 41.1460105], [-8.6098065, 41.146572], [-8.6087873, 41.1471052], [-8.6082294, 41.1481959], [-8.6073711, 41.1486564], [-8.6058154, 41.148204], [-8.6043455, 41.1477677], [-8.6029937, 41.1474041], [-8.6015453, 41.1472345], [-8.6000218, 41.1477435], [-8.5985091, 41.1482686], [-8.5970218, 41.1492401], [-8.5952515, 41.1502095], [-8.594243, 41.1512436], [-8.5946507, 41.1524554], [-8.5950798, 41.1537156], [-8.5954124, 41.1549758], [-8.594597, 41.1563813], [-8.5938353, 41.1577061], [-8.5931165, 41.1589339], [-8.5925049, 41.1600728], [-8.5916252, 41.1614783], [-8.5908527, 41.1624072], [-8.5899622, 41.1634007], [-8.5892004, 41.1637964], [-8.5882563, 41.1639095], [-8.5895438, 41.1644022], [-8.5905845, 41.1648626], [-8.5918719, 41.1655895], [-8.5928912, 41.1662195], [-8.5941357, 41.1670756], [-8.5942645, 41.1678752], [-8.5935456, 41.1684809], [-8.5943717, 41.1694259], [-8.5955948, 41.1695955], [-8.5972438, 41.1696458], [-8.5974831, 41.1706938], [-8.5980088, 41.1718003], [-8.5985882, 41.1727855], [-8.5992212, 41.1738192], [-8.5998005, 41.174861], [-8.6001653, 41.1758301], [-8.5998113, 41.1768395], [-8.5992856, 41.1777884], [-8.5986526, 41.1789916], [-8.5981805, 41.1800898], [-8.5976119, 41.1812122], [-8.5971003, 41.1823069], [-8.5988116, 41.1827712], [-8.6006229, 41.1833093]]"
"bus-302-circular","[[-8.5987362, 41.1486255], [-8.6002382, 41.1486579], [-8.6014613, 41.1475834], [-8.6026629, 41.1468643], [-8.6044761, 41.1465412], [-8.6063859, 41.1469451], [-8.6084565, 41.1473975], [-8.610259, 41.147753], [-8.612158, 41.1479631], [-8.6138639, 41.1483428], [-8.6145022, 41.1479227], [-8.6151996, 41.1472602], [-8.6166554, 41.147242], [-8.6179548, 41.1475491], [-8.619181, 41.1479493], [-8.6204304, 41.1473629], [-8.6220068, 41.14762], [-8.6237831, 41.1481102], [-8.6253822, 41.1487168], [-8.625747, 41.1501548], [-8.6257792, 41.1513908], [-8.6260581, 41.152538], [-8.6264766, 41.1537497], [-8.626895, 41.1550503], [-8.6276567, 41.1560035], [-8.6285016, 41.1570961], [-8.6278951, 41.15788], [-8.6275518, 41.1586473], [-8.6257172, 41.1594228], [-8.624065, 41.1600286], [-8.6225629, 41.1604486], [-8.6213076, 41.1602629], [-8.6210716, 41.1611029], [-8.6202348, 41.1617087], [-8.6188937, 41.1623468], [-8.6176598, 41.162468], [-8.6162456, 41.1623271], [-8.6149347, 41.1621691], [-8.6135722, 41.1619672], [-8.6121559, 41.1617814], [-8.610611, 41.1616118], [-8.6092806, 41.1613937], [-8.6074353, 41.1610423], [-8.6055363, 41.160691], [-8.6042381, 41.1602871], [-8.6027789, 41.1598913], [-8.6013735, 41.1595278], [-8.6014378, 41.1585585], [-8.6019314, 41.1573226], [-8.602382, 41.1562725], [-8.6028326, 41.1550931], [-8.603251, 41.1540914], [-8.6036909, 41.1529766], [-8.6040879, 41.1519103], [-8.6038626, 41.1509489], [-8.6020172, 41.1510135], [-8.6003113, 41.1510782], [-8.6003059, 41.1500724], [-8.5996622, 41.1494261], [-8.5986591, 41.1486434]]"
"bus-303-circular","[[-8.5984026, 41.148753], [-8.5982524, 41.149981], [-8.5992931, 41.1496094], [-8.5987362, 41.1486255], [-8.5996471, 41.1485672], [-8.6009775, 41.1487934], [-8.6020933, 41.1493589], [-8.6021791, 41.1505384], [-8.6022757, 41.1519281], [-8.6023937, 41.1533338], [-8.6024902, 41.1547232], [-8.6023615, 41.1561692], [-8.6018358, 41.157494], [-8.6013315, 41.1587541], [-8.6008487, 41.1599415], [-8.6003337, 41.1612016], [-8.6011706, 41.1615166], [-8.6031018, 41.1617508], [-8.604872, 41.1619527], [-8.6068413, 41.1622073], [-8.6084877, 41.1624131], [-8.6104188, 41.1626635], [-8.612114, 41.1628655], [-8.6139057, 41.1630916], [-8.6157444, 41.163339], [-8.6176541, 41.1635813], [-8.6195209, 41.1638074], [-8.6207494, 41.1636055], [-8.6209211, 41.1624101], [-8.621082, 41.1612793], [-8.6215326, 41.1604796], [-8.6230239, 41.1603504], [-8.6246332, 41.1599061], [-8.6259314, 41.1593892], [-8.6274335, 41.1587349], [-8.6283046, 41.1587438], [-8.6301586, 41.1584764], [-8.6300513, 41.1572244], [-8.6296007, 41.1563277], [-8.6289355, 41.1550837], [-8.6275052, 41.1556741], [-8.6268829, 41.1546077], [-8.6264679, 41.1533792], [-8.6260816, 41.1521917], [-8.6259422, 41.1510769], [-8.6257435, 41.1497862], [-8.625395, 41.1485563], [-8.6237535, 41.1480392], [-8.6223533, 41.1476588], [-8.6208983, 41.1474156], [-8.6204061, 41.1469405], [-8.6198911, 41.1461003], [-8.6181316, 41.1463103], [-8.6174449, 41.1453166], [-8.6160609, 41.1452035], [-8.614473, 41.1458741], [-8.6126384, 41.1459548], [-8.6109679, 41.1460957], [-8.6108038, 41.144848], [-8.6104604, 41.1436926], [-8.6090514, 41.1431786], [-8.6070666, 41.1424191], [-8.6052427, 41.1432998], [-8.6045668, 41.144746], [-8.6033973, 41.1454732], [-8.6018631, 41.1459418], [-8.6010263, 41.1466931], [-8.5998354, 41.1473314], [-8.598859, 41.1480989], [-8.5984026, 41.148753]]"
"bus-304-t-sl","[[-8.6100558, 41.1522256], [-8.6107424, 41.1510623], [-8.6111716, 41.1499797], [-8.6112252, 41.1488083], [-8.6115578, 41.1479439], [-8.6130277, 41.1482913], [-8.6144331, 41.1482266], [-8.6148006, 41.1474452], [-8.6159773, 41.147338], [-8.6157842, 41.1482347], [-8.6150117, 41.1490588], [-8.6148079, 41.1498182], [-8.6147006, 41.1508926], [-8.6143573, 41.1516036], [-8.6137457, 41.1521852], [-8.6135097, 41.1531546], [-8.6129571, 41.1537605], [-8.6119862, 41.1540675], [-8.6119218, 41.1551257], [-8.6118896, 41.1561031], [-8.6123402, 41.1568221], [-8.612351, 41.157646], [-8.6120506, 41.1587123], [-8.6117823, 41.15973], [-8.6115678, 41.1607236], [-8.6112995, 41.1618544], [-8.611085, 41.162864], [-8.6109977, 41.1638254], [-8.6109762, 41.1647785], [-8.6112605, 41.1658204], [-8.6116897, 41.1668946], [-8.612033, 41.1677507], [-8.6123763, 41.168631], [-8.6128269, 41.1696648], [-8.6128806, 41.1706501], [-8.6126767, 41.1717485], [-8.6127626, 41.1727499], [-8.6131595, 41.1737351], [-8.6133312, 41.1747123], [-8.6138998, 41.1757621], [-8.6155413, 41.1755522], [-8.6170005, 41.1753503], [-8.6182665, 41.1751888], [-8.6197256, 41.1749626], [-8.6202862, 41.1753301], [-8.620093, 41.1765818], [-8.6214127, 41.176921], [-8.6229255, 41.1773166], [-8.6245884, 41.1777527], [-8.6252214, 41.1769371], [-8.6264338, 41.1765899], [-8.6268844, 41.177462], [-8.6273887, 41.1786168], [-8.6265196, 41.1784956], [-8.6264552, 41.1775508]]"
"bus-304-sl-t","[[-8.6263331, 41.1775958], [-8.6261507, 41.1763279], [-8.6249237, 41.1773581], [-8.6232753, 41.1773939], [-8.6218211, 41.1770326], [-8.620093, 41.1765818], [-8.6203356, 41.1754558], [-8.6193379, 41.1749632], [-8.6177607, 41.1751974], [-8.6160012, 41.1754477], [-8.6143275, 41.17569], [-8.6136301, 41.1749389], [-8.6132439, 41.1738326], [-8.6128147, 41.1726939], [-8.6127611, 41.171539], [-8.612922, 41.1703357], [-8.6127182, 41.1692938], [-8.612289, 41.1683408], [-8.6117418, 41.1670728], [-8.6112605, 41.1658204], [-8.6110016, 41.1646579], [-8.6110659, 41.1634786], [-8.6112483, 41.1622428], [-8.6114974, 41.1612092], [-8.6117442, 41.1600541], [-8.6120338, 41.1588587], [-8.612463, 41.1577682], [-8.6131282, 41.1565403], [-8.6133213, 41.155474], [-8.6133642, 41.1542785], [-8.6126097, 41.1536144], [-8.6111232, 41.1535136], [-8.6100235, 41.1531945], [-8.6100289, 41.1521524]]"
"bus-305-c-hsj","[[-8.6164599, 41.1450622], [-8.6148398, 41.1457247], [-8.6132627, 41.1458943], [-8.6121791, 41.1456277], [-8.611589, 41.1446582], [-8.6108165, 41.1455308], [-8.6102801, 41.146266], [-8.609234, 41.1467957], [-8.6084669, 41.1477687], [-8.607909, 41.1486574], [-8.6067503, 41.1484554], [-8.6054414, 41.1480838], [-8.6041324, 41.1477121], [-8.6028235, 41.1473647], [-8.6013429, 41.147292], [-8.5999375, 41.1478091], [-8.5987144, 41.1481969], [-8.5984998, 41.1488513], [-8.5982524, 41.149981], [-8.59762, 41.1511295], [-8.5969334, 41.1523331], [-8.5961931, 41.1535853], [-8.5955386, 41.1547324], [-8.5948842, 41.1558391], [-8.5942834, 41.15697], [-8.5935538, 41.1581251], [-8.5930066, 41.1591671], [-8.5923951, 41.1602495], [-8.5916977, 41.1613319], [-8.5909789, 41.1622931], [-8.5900991, 41.1632623], [-8.5891443, 41.1643931], [-8.5887258, 41.1655885], [-8.5882859, 41.1667515], [-8.5876959, 41.1679469], [-8.5870843, 41.1692472], [-8.5865479, 41.1703375], [-8.5859041, 41.1716377], [-8.5853355, 41.1727603], [-8.5846918, 41.1740685], [-8.5839944, 41.1753687], [-8.5834794, 41.1764428], [-8.5827928, 41.1778317], [-8.5822993, 41.1791641], [-8.5817306, 41.1803996], [-8.5825031, 41.1808276], [-8.5837691, 41.1814171], [-8.5850888, 41.180973], [-8.5864084, 41.1800847], [-8.588404, 41.179794], [-8.590142, 41.1799636], [-8.5917299, 41.1804158], [-8.5931568, 41.1810214], [-8.5949486, 41.1817158], [-8.5965364, 41.182168], [-8.5984676, 41.1826606], [-8.6001628, 41.1831289], [-8.6016326, 41.1835084], [-8.6032634, 41.1838718], [-8.6028611, 41.1835205], [-8.6019599, 41.1833025], [-8.601042, 41.1830767], [-8.6000635, 41.1827756]]"
"bus-305-hsj-c","[[-8.5993574, 41.18272], [-8.5976414, 41.1822839], [-8.5961716, 41.1818963], [-8.5948734, 41.1815006], [-8.5934894, 41.1809434], [-8.5919766, 41.1803459], [-8.5904424, 41.1798453], [-8.588597, 41.1796192], [-8.5867731, 41.1796999], [-8.5855955, 41.1803412], [-8.5842626, 41.1812422], [-8.5827391, 41.1807335], [-8.5822134, 41.1799906], [-8.5825996, 41.178747], [-8.5829215, 41.1776569], [-8.5835008, 41.1765102], [-8.584166, 41.1752504], [-8.5848312, 41.173926], [-8.5854427, 41.1727792], [-8.586065, 41.1715678], [-8.5866444, 41.1704453], [-8.5872237, 41.1692904], [-8.5878353, 41.1680466], [-8.5884361, 41.1667866], [-8.5888867, 41.1656721], [-8.5893802, 41.1643878], [-8.5901742, 41.1634267], [-8.5910325, 41.1625059], [-8.5918908, 41.1614478], [-8.5923092, 41.1604219], [-8.5928564, 41.159493], [-8.5934679, 41.1584026], [-8.5941331, 41.1573121], [-8.5947768, 41.1561246], [-8.5953991, 41.1550826], [-8.5960536, 41.1539839], [-8.5966115, 41.1529499], [-8.5972552, 41.1518997], [-8.5977809, 41.1509303], [-8.5985963, 41.150074], [-8.5992507, 41.1492176], [-8.5986285, 41.1483613], [-8.6005275, 41.1486925], [-8.6024265, 41.1490641], [-8.6043148, 41.14946], [-8.6059455, 41.1498154], [-8.6071811, 41.1501212], [-8.6076514, 41.1491691], [-8.6081664, 41.1482724], [-8.6088808, 41.1474853], [-8.6104257, 41.147768], [-8.6113652, 41.1476685], [-8.611563, 41.1465804], [-8.6119385, 41.1460634], [-8.6120458, 41.1453362], [-8.6113484, 41.1448515], [-8.6108165, 41.1455308], [-8.6106524, 41.1460729], [-8.6097244, 41.1466425], [-8.6086782, 41.1474256], [-8.6101535, 41.1477009], [-8.6119667, 41.1479352], [-8.6128464, 41.1482503], [-8.6143822, 41.1483339], [-8.6148006, 41.1474452], [-8.6161295, 41.1472404], [-8.6178783, 41.1471757], [-8.6176101, 41.1460527], [-8.617374, 41.1450994], [-8.6162689, 41.1451236]]"
"bus-400-sb-a","[[-8.6108759, 41.1448714], [-8.6104169, 41.1435893], [-8.6089669, 41.1431889], [-8.6074756, 41.1425991], [-8.6055336, 41.142785], [-8.6048148, 41.144215], [-8.6041174, 41.1453704], [-8.6023901, 41.1456047], [-8.6007801, 41.1457521], [-8.5990642, 41.1458875], [-8.5972939, 41.1459682], [-8.5957811, 41.1460571], [-8.5941396, 41.1462429], [-8.5925517, 41.1465176], [-8.5909961, 41.1468004], [-8.5894189, 41.1470832], [-8.5887645, 41.1478991], [-8.5882043, 41.1490096], [-8.5870778, 41.1490581], [-8.5861229, 41.1487511], [-8.5864167, 41.1477358], [-8.5869919, 41.1472241], [-8.5854577, 41.1467717], [-8.584299, 41.1463112], [-8.5833978, 41.145471], [-8.5819816, 41.1448165], [-8.5803186, 41.1451801], [-8.5790519, 41.1458708], [-8.5781192, 41.1462142], [-8.5773253, 41.1452043], [-8.576585, 41.1455598], [-8.5757374, 41.1463516], [-8.5742997, 41.1468606], [-8.5734307, 41.1471272], [-8.5730874, 41.1481855], [-8.5720038, 41.1490096], [-8.570845, 41.1498417], [-8.5697185, 41.1507546], [-8.5684525, 41.1516028], [-8.5664376, 41.1515444]]"
"bus-400-a-sb","[[-8.5665541, 41.1515632], [-8.568351, 41.1515955], [-8.5700998, 41.1517571], [-8.5717735, 41.1518055], [-8.5734901, 41.151854], [-8.5743655, 41.1521012], [-8.5751456, 41.1510387], [-8.5764254, 41.1505744], [-8.5777987, 41.1498311], [-8.5784639, 41.148789], [-8.5794188, 41.1477872], [-8.5796226, 41.1466238], [-8.5794939, 41.1459371], [-8.5805024, 41.1451776], [-8.5825301, 41.1449514], [-8.5842145, 41.1462764], [-8.585781, 41.1469146], [-8.5872273, 41.1473412], [-8.5861994, 41.1479891], [-8.5861457, 41.1489909], [-8.5861886, 41.1499361], [-8.5863389, 41.1489909], [-8.5876317, 41.1492696], [-8.5885455, 41.1483891], [-8.5891176, 41.1471691], [-8.5909096, 41.1468508], [-8.5928298, 41.1464743], [-8.5946215, 41.1461592], [-8.5965098, 41.1460704], [-8.5988058, 41.145933], [-8.6008228, 41.1458038], [-8.6031724, 41.1455533], [-8.6044813, 41.145117], [-8.6049748, 41.1440748], [-8.6066593, 41.1446323], [-8.6073781, 41.145626], [-8.6069919, 41.1465713], [-8.6083222, 41.1473388], [-8.61035, 41.1477266], [-8.6114072, 41.147372], [-8.6116053, 41.1462239], [-8.610924, 41.1460139], [-8.6108704, 41.1454927], [-8.6108759, 41.1448714]]"
"bus-401-b-sr","[[-8.6068825, 41.1490104], [-8.6065178, 41.1483801], [-8.6047261, 41.1478711], [-8.6032026, 41.1474672], [-8.6013429, 41.147292], [-8.5997479, 41.147855], [-8.598203, 41.148469], [-8.5986107, 41.1494223], [-8.5979669, 41.1505048], [-8.5973447, 41.1516277], [-8.5966115, 41.1529499], [-8.595907, 41.1541401], [-8.5951023, 41.1555214], [-8.594405, 41.1568139], [-8.5934716, 41.1583245], [-8.5928064, 41.1595442], [-8.5920017, 41.1609497], [-8.5910254, 41.1621936], [-8.5899622, 41.1634007], [-8.5889011, 41.1636959], [-8.5869699, 41.1630982], [-8.5853069, 41.1625489], [-8.5852533, 41.1610143], [-8.5837298, 41.1603438], [-8.5825496, 41.1598996], [-8.5827105, 41.1588333], [-8.5817557, 41.1592292], [-8.5804146, 41.1591241], [-8.5798459, 41.1581225], [-8.5797601, 41.156515], [-8.5785478, 41.15641], [-8.5771959, 41.1565312], [-8.5757368, 41.1564746], [-8.5751574, 41.1556507], [-8.5742777, 41.1554649], [-8.5747176, 41.1568705], [-8.5750716, 41.158171], [-8.5756832, 41.1594957], [-8.5753827, 41.1602792], [-8.5736876, 41.1609254], [-8.572486, 41.1616524], [-8.5709732, 41.1622986], [-8.5701471, 41.1625893], [-8.5692888, 41.1616605], [-8.5702329, 41.1605296], [-8.5702758, 41.1598511], [-8.5701042, 41.1587364], [-8.568688, 41.1596734], [-8.5674005, 41.1606346], [-8.5667997, 41.1619755], [-8.5668319, 41.1631951], [-8.567261, 41.164552], [-8.5679047, 41.1658847], [-8.5683661, 41.1663289], [-8.5680764, 41.1667166]]"
"bus-401-sr-b","[[-8.5680764, 41.1667166], [-8.5669959, 41.1668737], [-8.5663951, 41.1659691], [-8.5678328, 41.1656783], [-8.5672105, 41.1644507], [-8.5668319, 41.1631951], [-8.5668457, 41.1617691], [-8.5675753, 41.1604525], [-8.5688091, 41.1595963], [-8.5701042, 41.1587364], [-8.5703112, 41.1600648], [-8.5695172, 41.1612683], [-8.5695079, 41.1622572], [-8.5703126, 41.1634607], [-8.5708168, 41.1647046], [-8.5714767, 41.1643209], [-8.5723859, 41.1634062], [-8.5737673, 41.1627539], [-8.5752049, 41.1621037], [-8.5763851, 41.1613444], [-8.5762349, 41.1604721], [-8.5756716, 41.159422], [-8.575162, 41.1583396], [-8.5747354, 41.1571747], [-8.575285, 41.1568903], [-8.576985, 41.1570274], [-8.5782376, 41.1574839], [-8.5786265, 41.1584451], [-8.5785192, 41.1595477], [-8.5791522, 41.1599597], [-8.5807401, 41.1593619], [-8.5819739, 41.1590227], [-8.5828644, 41.1591842], [-8.582328, 41.1604928], [-8.5818881, 41.1617852], [-8.5825426, 41.1628594], [-8.5842485, 41.1631018], [-8.5857719, 41.1631098], [-8.5876364, 41.1637116], [-8.5896987, 41.1640629], [-8.5906106, 41.1628917], [-8.5915119, 41.1619467], [-8.5921019, 41.1607674], [-8.5927993, 41.1596043], [-8.5934679, 41.1584026], [-8.5941512, 41.1572456], [-8.5947198, 41.1562035], [-8.5953991, 41.1550826], [-8.5962004, 41.1537397], [-8.5969514, 41.152431], [-8.5975737, 41.1512839], [-8.5984105, 41.1501852], [-8.5993761, 41.149345], [-8.5986591, 41.1486434], [-8.5996471, 41.1485672], [-8.6011249, 41.1488118], [-8.6030883, 41.1491915], [-8.6045903, 41.149547], [-8.6064786, 41.1497126], [-8.6068825, 41.1490104]]"
"bus-402-b-sr","[[-8.6283535, 41.1558276], [-8.6289784, 41.156488], [-8.628839, 41.1569929], [-8.6278951, 41.15788], [-8.6273262, 41.1587457], [-8.6251804, 41.1596504], [-8.6234745, 41.1602158], [-8.6218438, 41.1603451], [-8.6211356, 41.160749], [-8.6203524, 41.1616617], [-8.6187217, 41.162429], [-8.6167905, 41.1623886], [-8.6143658, 41.1620898], [-8.6121559, 41.1617814], [-8.6098596, 41.1615325], [-8.6075315, 41.161064], [-8.6052592, 41.1606147], [-8.604345, 41.1606359], [-8.6039802, 41.1617829], [-8.6048064, 41.1612013], [-8.604742, 41.160442], [-8.6029395, 41.1599493], [-8.6008903, 41.1593839], [-8.5990342, 41.158875], [-8.5977682, 41.1591658], [-8.5960838, 41.1596747], [-8.5942063, 41.1603047], [-8.5923395, 41.1608782], [-8.591288, 41.1618717], [-8.5902366, 41.1630914], [-8.5892925, 41.1641979], [-8.5886595, 41.1657002], [-8.5880801, 41.1671459], [-8.5874256, 41.1684947], [-8.5865566, 41.1688016], [-8.5844967, 41.1684624], [-8.5824367, 41.168317], [-8.5819432, 41.1679697], [-8.582308, 41.1668148], [-8.5809991, 41.1659264], [-8.5792181, 41.1653691], [-8.5781237, 41.165999], [-8.577759, 41.1653852], [-8.5769972, 41.1652237], [-8.57645, 41.1642948], [-8.57586, 41.1632287], [-8.5749158, 41.1624129], [-8.5754093, 41.1631964], [-8.5761067, 41.1640202], [-8.5767183, 41.1651671], [-8.5761175, 41.165684], [-8.5749051, 41.1651429], [-8.5750124, 41.1661363], [-8.5742721, 41.166524], [-8.5729887, 41.1666382], [-8.5730745, 41.1673731], [-8.5722055, 41.1682131], [-8.5708537, 41.168306], [-8.570285, 41.1675225], [-8.5705115, 41.1669416]]"
"bus-402-sr-b","[[-8.5705115, 41.1669416], [-8.572432, 41.1666347], [-8.5747387, 41.1665055], [-8.5764201, 41.1661289], [-8.577139, 41.165507], [-8.5777559, 41.1657089], [-8.5772784, 41.1653293], [-8.5763879, 41.1640855], [-8.5752024, 41.1624418], [-8.5749127, 41.162672], [-8.5762324, 41.1642995], [-8.5772194, 41.1657291], [-8.5781314, 41.1663106], [-8.5769512, 41.1676837], [-8.5783138, 41.1676029], [-8.5797192, 41.1680552], [-8.5813715, 41.1684994], [-8.5833885, 41.1683863], [-8.5845982, 41.1688224], [-8.584448, 41.1699935], [-8.5859715, 41.1704135], [-8.5869478, 41.1698804], [-8.5875486, 41.1685882], [-8.5881065, 41.1674898], [-8.5886322, 41.1663349], [-8.5892116, 41.1648891], [-8.5899291, 41.1637465], [-8.590778, 41.1627003], [-8.591808, 41.1615775], [-8.5930418, 41.1607133], [-8.5947584, 41.1606809], [-8.5967218, 41.1609152], [-8.5989212, 41.1611979], [-8.6010884, 41.1614483], [-8.6025583, 41.1616664], [-8.6040603, 41.1618279], [-8.6046397, 41.1614887], [-8.6049508, 41.1606729], [-8.6043285, 41.1606971], [-8.6039423, 41.1615452], [-8.6045431, 41.1618845], [-8.6062812, 41.1621268], [-8.6080407, 41.1623691], [-8.6100599, 41.1626031], [-8.6123859, 41.162886], [-8.6144351, 41.1631526], [-8.616538, 41.1634272], [-8.6189841, 41.163726], [-8.6207106, 41.1637403], [-8.6208823, 41.1625772], [-8.621082, 41.1612793], [-8.6216333, 41.1604691], [-8.6238542, 41.1601379], [-8.6257172, 41.1594228], [-8.6274335, 41.1587349], [-8.6284676, 41.1587405], [-8.6301586, 41.1584764], [-8.6299513, 41.1571765], [-8.6295404, 41.1565272], [-8.6295914, 41.1555861], [-8.6288699, 41.1550913], [-8.6283522, 41.1558002]]"
